Date,AdjClose,Close,Volume,Ticker
2025-01-02,379.2799987792969,379.2799987792969,109710700,TSLA
2025-01-03,410.44000244140625,410.44000244140625,95423300,TSLA
2025-01-06,411.04998779296875,411.04998779296875,85516500,TSLA
2025-01-07,394.3599853515625,394.3599853515625,75699500,TSLA
2025-01-08,394.94000244140625,394.94000244140625,73038800,TSLA
2025-01-10,394.739990234375,394.739990234375,62287300,TSLA
2025-01-13,403.30999755859375,403.30999755859375,67580500,TSLA
2025-01-14,396.3599853515625,396.3599853515625,84565000,TSLA
2025-01-15,428.2200012207031,428.2200012207031,81375500,TSLA
2025-01-16,413.82000732421875,413.82000732421875,68335200,TSLA
2025-01-17,426.5,426.5,94991400,TSLA
2025-01-21,424.07000732421875,424.07000732421875,87320900,TSLA
2025-01-22,415.1099853515625,415.1099853515625,60963300,TSLA
2025-01-23,412.3800048828125,412.3800048828125,50690600,TSLA
2025-01-24,406.5799865722656,406.5799865722656,56427100,TSLA
2025-01-27,397.1499938964844,397.1499938964844,58125500,TSLA
2025-01-28,398.0899963378906,398.0899963378906,48910700,TSLA
2025-01-29,389.1000061035156,389.1000061035156,68033600,TSLA
2025-01-30,400.2799987792969,400.2799987792969,98092900,TSLA
2025-01-31,404.6000061035156,404.6000061035156,83283600,TSLA
2025-02-03,383.67999267578125,383.67999267578125,93732100,TSLA
2025-02-04,392.2099914550781,392.2099914550781,57072200,TSLA
2025-02-05,378.1700134277344,378.1700134277344,57223300,TSLA
2025-02-06,374.32000732421875,374.32000732421875,77918200,TSLA
2025-02-07,361.6199951171875,361.6199951171875,70298300,TSLA
2025-02-10,350.7300109863281,350.7300109863281,77514900,TSLA
2025-02-11,328.5,328.5,118543400,TSLA
2025-02-12,336.510009765625,336.510009765625,105382700,TSLA
2025-02-13,355.94000244140625,355.94000244140625,89441500,TSLA
2025-02-14,355.8399963378906,355.8399963378906,68277300,TSLA
2025-02-18,354.1099853515625,354.1099853515625,51631700,TSLA
2025-02-19,360.55999755859375,360.55999755859375,67094400,TSLA
2025-02-20,354.3999938964844,354.3999938964844,45965400,TSLA
2025-02-21,337.79998779296875,337.79998779296875,74058600,TSLA
2025-02-24,330.5299987792969,330.5299987792969,76052300,TSLA
2025-02-25,302.79998779296875,302.79998779296875,134228800,TSLA
2025-02-26,290.79998779296875,290.79998779296875,100118300,TSLA
2025-02-27,281.95001220703125,281.95001220703125,101748200,TSLA
2025-02-28,292.9800109863281,292.9800109863281,115697000,TSLA
2025-03-03,284.6499938964844,284.6499938964844,115551400,TSLA
2025-03-04,272.0400085449219,272.0400085449219,126706600,TSLA
2025-03-05,279.1000061035156,279.1000061035156,94042900,TSLA
2025-03-06,263.45001220703125,263.45001220703125,98451600,TSLA
2025-03-07,262.6700134277344,262.6700134277344,102369600,TSLA
2025-03-10,222.14999389648438,222.14999389648438,189076900,TSLA
2025-03-11,230.5800018310547,230.5800018310547,174896400,TSLA
2025-03-12,248.08999633789062,248.08999633789062,142215700,TSLA
2025-03-13,240.67999267578125,240.67999267578125,114813500,TSLA
2025-03-14,249.97999572753906,249.97999572753906,100242300,TSLA
2025-03-17,238.00999450683594,238.00999450683594,111900600,TSLA
2025-03-18,225.30999755859375,225.30999755859375,111477600,TSLA
