Date,AdjClose,Close,Volume,Ticker
2025-01-02,508.3094482421875,510.2300109863281,36389800,QQQ
2025-01-03,516.6279907226562,518.5800170898438,29059500,QQQ
2025-01-06,522.5655517578125,524.5399780273438,36109700,QQQ
2025-01-07,513.2407836914062,515.1799926757812,36690300,QQQ
2025-01-08,513.3304443359375,515.27001953125,30777800,QQQ
2025-01-10,505.2808837890625,507.19000244140625,40532500,QQQ
2025-01-13,503.6570129394531,505.55999755859375,31694200,QQQ
2025-01-14,503.1788024902344,505.0799865722656,33737200,QQQ
2025-01-15,514.7550659179688,516.7000122070312,34957600,QQQ
2025-01-16,511.14874267578125,513.0800170898438,28229000,QQQ
2025-01-17,519.7760620117188,521.739990234375,51837900,QQQ
2025-01-21,522.8245849609375,524.7999877929688,23628000,QQQ
2025-01-22,529.5093383789062,531.510009765625,33593000,QQQ
2025-01-23,530.6350708007812,532.6400146484375,23096600,QQQ
2025-01-24,527.6364135742188,529.6300048828125,19878300,QQQ
2025-01-27,512.2744750976562,514.2100219726562,60771700,QQQ
2025-01-28,519.8458862304688,521.8099975585938,33194200,QQQ
2025-01-29,518.86962890625,520.8300170898438,26649000,QQQ
2025-01-30,521.0811767578125,523.0499877929688,27431300,QQQ
2025-01-31,520.3240356445312,522.2899780273438,38755200,QQQ
2025-02-03,516.1597290039062,518.1099853515625,40580800,QQQ
2025-02-04,522.495849609375,524.469970703125,26046800,QQQ
2025-02-05,524.8668823242188,526.8499755859375,21134100,QQQ
2025-02-06,527.6065673828125,529.5999755859375,19434500,QQQ
2025-02-07,520.95166015625,522.9199829101562,29605500,QQQ
2025-02-10,527.2578125,529.25,20852800,QQQ
2025-02-11,526.0025634765625,527.989990234375,19325500,QQQ
2025-02-12,526.3114013671875,528.2999877929688,25009400,QQQ
2025-02-13,533.8828125,535.9000244140625,28714800,QQQ
2025-02-14,536.1243896484375,538.1500244140625,17862600,QQQ
2025-02-18,537.3397216796875,539.3699951171875,20565000,QQQ
2025-02-19,537.4892578125,539.52001953125,19666900,QQQ
2025-02-20,535.207763671875,537.22998046875,26550800,QQQ
2025-02-21,524.0997314453125,526.0800170898438,47093800,QQQ
2025-02-24,517.9131469726562,519.8699951171875,39268400,QQQ
2025-02-25,511.3878173828125,513.3200073242188,48940000,QQQ
2025-02-26,512.6231079101562,514.5599975585938,34457600,QQQ
2025-02-27,498.38690185546875,500.2699890136719,52448000,QQQ
2025-02-28,506.2572021484375,508.1700134277344,47654000,QQQ
2025-03-03,495.17901611328125,497.04998779296875,44587200,QQQ
2025-03-04,493.6846923828125,495.54998779296875,67875400,QQQ
2025-03-05,500.120361328125,502.010009765625,46323700,QQQ
2025-03-06,486.36236572265625,488.20001220703125,57574300,QQQ
2025-03-07,489.9388732910156,491.7900085449219,54714700,QQQ
2025-03-10,470.95062255859375,472.7300109863281,76668000,QQQ
2025-03-11,469.8248596191406,471.6000061035156,68760800,QQQ
2025-03-12,475.1248474121094,476.9200134277344,46971100,QQQ
2025-03-13,466.57708740234375,468.3399963378906,46563300,QQQ
2025-03-14,477.8544921875,479.6600036621094,43563000,QQQ
2025-03-17,480.9527587890625,482.7699890136719,41744400,QQQ
2025-03-18,472.7537841796875,474.5400085449219,39072300,QQQ
2025-03-19,479.07989501953125,480.8900146484375,40430300,QQQ
2025-03-20,477.45599365234375,479.260009765625,36780500,QQQ
2025-03-21,479.030029296875,480.8399963378906,42234900,QQQ
2025-03-24,489.54205322265625,490.6600036621094,34567200,QQQ
2025-03-25,492.3356628417969,493.4599914550781,26035200,QQQ
2025-03-26,483.2763671875,484.3800048828125,34627100,QQQ
2025-03-27,480.52264404296875,481.6199951171875,33469800,QQQ
2025-03-28,467.8715515136719,468.94000244140625,46363800,QQQ
2025-03-31,467.85162353515625,468.9200134277344,53000300,QQQ
2025-04-01,471.62298583984375,472.70001220703125,41156200,QQQ
2025-04-02,475.0650939941406,476.1499938964844,49894500,QQQ
2025-04-03,449.6331787109375,450.6600036621094,70456300,QQQ
2025-04-04,421.70697021484375,422.6700134277344,117088400,QQQ
2025-04-07,422.7246398925781,423.69000244140625,161557000,QQQ
2025-04-08,415.11199951171875,416.05999755859375,101248100,QQQ
2025-04-09,464.938232421875,466.0,142876900,QQQ
2025-04-10,445.16339111328125,446.17999267578125,108384100,QQQ
2025-04-11,453.36468505859375,454.3999938964844,52483800,QQQ
2025-04-14,456.43768310546875,457.4800109863281,43941200,QQQ
2025-04-15,456.94647216796875,457.989990234375,35404200,QQQ
2025-04-16,443.1679382324219,444.17999267578125,48980600,QQQ
2025-04-17,443.088134765625,444.1000061035156,44837000,QQQ
2025-04-21,432.1231384277344,433.1099853515625,44149300,QQQ
2025-04-22,443.46728515625,444.4800109863281,52304400,QQQ
2025-04-23,453.5242919921875,454.55999755859375,55801100,QQQ
2025-04-24,466.28515625,467.3500061035156,45956100,QQQ
2025-04-25,471.4832763671875,472.55999755859375,38697100,QQQ
